id,pub_date,is_bestseller,slug,title,image,description,price,discount,bought,in_cart,postponed
74,2021-07-31,1,book-lfg-305,Plutonium Circus,http://dummyimage.com/568x444.png/dddddd/000000,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst.,2928,0.3,336.1,142.9,202.2
75,2022-06-25,0,book-irw-949,"Three Musketeers, The",http://dummyimage.com/402x275.png/cc0000/ffffff,"Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy.",2594,0.2,581.0,428.4,133.7
76,2022-03-03,1,book-arz-899,"Men Who Stare at Goats, The",http://dummyimage.com/494x781.png/5fa2dd/ffffff,Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,1969,0.0,694.7,281.5,132.6
77,2021-11-14,1,book-loz-313,"Trials of Henry Kissinger, The",http://dummyimage.com/759x584.png/cc0000/ffffff,"Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt.",1454,0.9,675.3,370.2,131.9
78,2022-11-30,1,book-sws-582,Fort Apache,http://dummyimage.com/467x436.png/ff4444/ffffff,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",2236,0.4,913.8,77.3,119.5
79,2021-05-27,1,book-jdg-851,Sin Retorno,http://dummyimage.com/740x295.png/5fa2dd/ffffff,"Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam. Nam tristique tortor eu pede.",1968,0.5,688.0,423.5,90.1
80,2022-07-12,1,book-jsq-619,Clubbed,http://dummyimage.com/321x348.png/ff4444/ffffff,"Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.",1548,0.5,441.7,256.4,217.6
81,2022-09-15,1,book-bpv-120,Watercolors,http://dummyimage.com/530x312.png/cc0000/ffffff,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit.,2778,0.5,338.7,246.1,156.4
82,2021-06-15,1,book-dfq-967,Love Comes Softly,http://dummyimage.com/681x418.png/ff4444/ffffff,"Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue.",2301,1.0,359.9,400.1,106.0
83,2021-09-29,1,book-plz-775,"Everlasting Piece, An",http://dummyimage.com/774x694.png/cc0000/ffffff,"Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.",1799,0.8,665.3,404.4,234.7
84,2022-05-28,0,book-qrm-115,Love You You,http://dummyimage.com/626x465.png/dddddd/000000,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",1839,0.9,918.2,487.4,148.1
85,2020-11-11,0,book-jnp-708,Four Horsemen,http://dummyimage.com/427x602.png/dddddd/000000,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus.,1284,0.1,405.9,406.5,149.3
86,2022-06-01,0,book-iuq-833,North to Alaska,http://dummyimage.com/762x628.png/cc0000/ffffff,"Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",1226,0.2,671.7,147.3,145.1
87,2022-05-01,0,book-arz-721,Space Jam,http://dummyimage.com/650x426.png/5fa2dd/ffffff,"Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim.",2930,0.4,492.4,407.8,83.0
88,2021-07-30,0,book-iug-460,Bubble Boy,http://dummyimage.com/299x410.png/5fa2dd/ffffff,"Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.",908,0.7,981.2,127.9,152.0
89,2020-12-25,1,book-wlb-435,Moontide,http://dummyimage.com/296x493.png/ff4444/ffffff,Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis.,1111,0.5,460.8,84.3,178.1
90,2021-10-03,0,book-wca-802,"Safety of Objects, The",http://dummyimage.com/347x546.png/ff4444/ffffff,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2739,0.7,632.7,81.6,95.7
91,2020-09-12,1,book-jfr-480,"Two Escobars, The",http://dummyimage.com/428x606.png/dddddd/000000,"Fusce consequat. Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus.",2815,1.0,244.7,169.9,244.5
92,2021-01-03,0,book-hvx-304,"Why Are the Bells Ringing, Mitica? (a.k.a. Carnival Scenes) (De ce trag clopotele, Mitica?)",http://dummyimage.com/599x409.png/ff4444/ffffff,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo. Etiam pretium iaculis justo.",747,0.6,630.3,299.4,152.5
93,2021-08-10,0,book-rbn-392,Intimate Relations,http://dummyimage.com/252x332.png/dddddd/000000,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo.",1320,0.8,269.2,253.2,219.1
94,2022-04-05,1,book-vfr-806,Irreconcilable Differences,http://dummyimage.com/692x406.png/dddddd/000000,"Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo.",1173,0.3,404.5,397.8,151.9
95,2022-12-31,0,book-xdt-568,Deterrence,http://dummyimage.com/462x654.png/dddddd/000000,"Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue.",1298,0.3,588.5,115.6,71.1
96,2022-07-21,0,book-gxh-435,Tank on the Moon,http://dummyimage.com/366x256.png/ff4444/ffffff,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",1675,0.6,819.1,425.8,127.9
97,2021-03-19,0,book-qst-905,Tinker Tailor Soldier Spy,http://dummyimage.com/258x668.png/5fa2dd/ffffff,Aliquam erat volutpat. In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst.,2913,0.5,818.1,299.7,41.5
98,2022-09-12,0,book-eze-194,Cleanskin,http://dummyimage.com/791x494.png/dddddd/000000,"Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum.",1939,0.7,780.3,443.9,223.5
99,2022-04-14,0,book-edr-877,Get Crazy,http://dummyimage.com/655x351.png/5fa2dd/ffffff,"Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum.",2658,0.0,600.8,256.2,202.3
100,2022-01-20,0,book-pom-393,Collateral,http://dummyimage.com/453x746.png/ff4444/ffffff,"Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla.",1557,0.1,943.7,438.2,234.9
101,2021-04-11,0,book-ffx-879,My Way (Mai Wei),http://dummyimage.com/391x424.png/dddddd/000000,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc.",992,0.6,772.5,348.9,134.7
102,2021-06-16,0,book-veg-365,A Gathering of Eagles,http://dummyimage.com/792x449.png/cc0000/ffffff,"Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",853,0.1,561.9,98.9,130.6
103,2021-05-23,0,book-alv-213,Fort Bliss,http://dummyimage.com/618x575.png/dddddd/000000,In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh.,1042,0.5,474.8,454.7,52.5
104,2022-01-02,0,book-dwa-345,Impromptu,http://dummyimage.com/509x650.png/5fa2dd/ffffff,"Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue.",1583,0.8,483.7,257.6,148.6
105,2022-08-23,1,book-axv-590,Hugo Pool,http://dummyimage.com/286x748.png/cc0000/ffffff,Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,2869,0.5,572.2,418.8,95.9
106,2021-04-08,0,book-kcn-788,Martín (Hache),http://dummyimage.com/508x616.png/cc0000/ffffff,"Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis.",1211,0.2,771.9,458.9,54.4
107,2020-12-25,0,book-eri-912,Stand-In,http://dummyimage.com/554x303.png/cc0000/ffffff,"Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",2060,0.6,522.6,461.3,51.4
108,2021-02-10,0,book-kea-565,"Chair, The",http://dummyimage.com/561x549.png/ff4444/ffffff,"Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",950,0.7,570.8,177.9,74.9
109,2021-10-09,1,book-yog-437,American Pastime,http://dummyimage.com/547x727.png/cc0000/ffffff,"Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",2163,0.9,423.6,465.8,147.2
110,2020-09-25,1,book-dkw-450,Delirious,http://dummyimage.com/299x264.png/cc0000/ffffff,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.",949,0.6,419.7,465.6,169.0
111,2022-02-21,1,book-ztk-790,American Son,http://dummyimage.com/334x660.png/cc0000/ffffff,"Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc.",1763,0.0,874.4,54.0,58.6
112,2022-08-15,0,book-huk-112,Argentina latente,http://dummyimage.com/638x417.png/dddddd/000000,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.",1210,0.4,242.9,330.5,136.7
113,2021-06-26,1,book-ksf-121,"Peace, Propaganda & the Promised Land",http://dummyimage.com/578x474.png/cc0000/ffffff,In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna.,2542,0.8,438.0,244.0,127.4
114,2021-05-20,0,book-djo-423,Road House,http://dummyimage.com/542x469.png/dddddd/000000,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci.",2689,0.8,605.5,278.0,145.4
115,2022-05-01,0,book-iob-209,Four Adventures of Reinette and Mirabelle (4 aventures de Reinette et Mirabelle),http://dummyimage.com/577x676.png/cc0000/ffffff,"Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante.",1465,0.2,397.2,304.0,46.5
116,2021-02-07,1,book-dxn-250,"Class, The (Entre les murs)",http://dummyimage.com/419x642.png/cc0000/ffffff,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla.,1183,0.9,227.5,328.8,46.5
117,2022-03-28,0,book-pne-111,Fantomas vs. Scotland Yard,http://dummyimage.com/278x555.png/ff4444/ffffff,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.",1905,0.8,219.6,310.3,246.0
118,2022-05-12,1,book-ryo-293,Yu-Gi-Oh!,http://dummyimage.com/748x725.png/dddddd/000000,Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl.,1537,0.9,951.0,322.1,248.7
119,2020-10-06,1,book-wus-315,Blades of Glory,http://dummyimage.com/469x674.png/cc0000/ffffff,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat.",1521,0.6,721.4,281.7,77.7
120,2021-09-07,1,book-hpk-074,"Second Civil War, The",http://dummyimage.com/275x292.png/ff4444/ffffff,In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,1158,0.5,342.8,211.7,135.3
121,2022-08-19,1,book-kmn-759,High School High,http://dummyimage.com/507x600.png/cc0000/ffffff,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.",1958,0.4,998.7,73.4,102.9
122,2022-06-30,1,book-jpv-737,Max Dugan Returns,http://dummyimage.com/440x528.png/5fa2dd/ffffff,"Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.",638,0.8,697.4,390.5,98.9
123,2022-04-13,1,book-ljf-216,Frozen Land (Paha maa),http://dummyimage.com/505x626.png/dddddd/000000,"Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula.",1965,0.7,649.8,129.6,138.5
124,2021-07-12,1,book-aoq-783,"6th Man, The (Sixth Man, The)",http://dummyimage.com/510x703.png/5fa2dd/ffffff,"In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus.",2377,0.7,307.2,280.6,74.7
125,2022-02-15,1,book-wyz-754,"Lover, The (Amant, L')",http://dummyimage.com/649x784.png/dddddd/000000,"Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.",1029,0.3,800.0,232.9,194.4
